. кроме того , :  count:282  textCnt:261
заявил , что есть :  count:2  textCnt:2
20 тысяча солдат быль :  count:2  textCnt:2
именно то , что :  count:2  textCnt:2
около шесть час . :  count:2  textCnt:2
велик , чтобы их :  count:2  textCnt:2
темп правительство объявил исследование :  count:2  textCnt:2
объявил о очередной её :  count:2  textCnt:2
рекорд . ожидаюсь , :  count:2  textCnt:2
по вооружение , начальник :  count:2  textCnt:2
сначала перенёс на полтора :  count:2  textCnt:2
готовлюсь к том , :  count:2  textCnt:2
минобороны рф и гражданский :  count:2  textCnt:2
который , в частность :  count:2  textCnt:2
турист на суборбитальный орбита :  count:2  textCnt:2
лос аламосе los alamos :  count:2  textCnt:2
в рамка федеральный космический :  count:2  textCnt:2
22 день , 14 :  count:2  textCnt:2
самолёт voyager совершил кругосветный :  count:2  textCnt:2
мина , останавливать автомобиль :  count:2  textCnt:2
к конец xxi век :  count:2  textCnt:2
это впервые в история :  count:2  textCnt:2
невыносимый боль , похожий :  count:2  textCnt:2
обшивка топливный бак . :  count:2  textCnt:2
старт , намеченный на :  count:2  textCnt:2
и распознавание наземный и :  count:2  textCnt:2
метан , один из :  count:2  textCnt:2
. спутник предназначен для :  count:2  textCnt:2
сотрудничество между россия и :  count:2  textCnt:2
павел таран и александр :  count:2  textCnt:1
, заявил в понедельник :  count:2  textCnt:2
предназначенный для глушение коммуникация :  count:2  textCnt:2
может существовать лишь пру :  count:2  textCnt:2
космический агентство россия , :  count:2  textCnt:2
заместитель о кифа с :  count:2  textCnt:2
заявил , что баз :  count:2  textCnt:2
, участвующий в проект :  count:2  textCnt:2
порода , который марсоход :  count:2  textCnt:2
на скорость 37 тысяча :  count:2  textCnt:2
дальнейший пребывание американский войско :  count:2  textCnt:2
около город кадис произошёл :  count:2  textCnt:2
который составляю до один :  count:2  textCnt:2
исследование и опытен конструкторский :  count:2  textCnt:1
предполагаюсь , что на :  count:2  textCnt:2
в десять раз меньше :  count:2  textCnt:2
конец 70 х год :  count:2  textCnt:2
московский временю космический грузовик :  count:2  textCnt:2
конец июнь spaceshipone уж :  count:2  textCnt:2
прибор , предназначенный для :  count:2  textCnt:2
разрешение полученный снимок ядро :  count:2  textCnt:2
аппарат подлетев незамеченный к :  count:2  textCnt:2
40 метр , а :  count:2  textCnt:2
режим саддам хусейн , :  count:2  textCnt:2
который в 1996 год :  count:2  textCnt:2
на 3 , 3 :  count:2  textCnt:2
запас вод , воздух :  count:2  textCnt:2
